"STATION","DATE","PRCP","TAVG","TMAX","TMIN"
"USW00094789","1992-10-24","0.16",,"64","48"
"USW00094789","1992-10-25","0.05",,"53","41"
"USW00094789","1992-10-26","0.00",,"57","38"
"USW00094789","1992-10-27","0.00",,"58","42"
"USW00094789","1992-10-28","0.00",,"57","36"
"USW00094789","1992-10-29","0.00",,"60","41"
"USW00094789","1992-10-30","0.02",,"57","46"
"USW00094789","1992-10-31","0.15",,"47","44"
"USW00094789","1992-11-01","0.00",,"50","40"
"USW00094789","1992-11-02","0.33",,"50","41"
"USW00094789","1992-11-03","1.71",,"61","50"
"USW00094789","1992-11-04","0.01",,"58","50"
"USW00094789","1992-11-05","0.19",,"58","44"
"USW00094789","1992-11-06","0.00",,"51","42"
"USW00094789","1992-11-07","0.00",,"47","36"
"USW00094789","1992-11-08","0.00",,"42","32"
"USW00094789","1992-11-09","0.00",,"42","29"
"USW00094789","1992-11-10","0.00",,"49","31"
"USW00094789","1992-11-11","0.00",,"56","47"
"USW00094789","1992-11-12","0.15",,"61","50"
"USW00094789","1992-11-13","0.14",,"61","45"
"USW00094789","1992-11-14","0.00",,"46","38"
"USW00094789","1992-11-15","0.00",,"43","34"
"USW00094789","1992-11-16","0.00",,"41","32"
"USW00094789","1992-11-17","0.00",,"52","38"
"USW00094789","1992-11-18","0.00",,"49","38"
"USW00094789","1992-11-19","0.00",,"45","34"
"USW00094789","1992-11-20","0.00",,"47","30"
"USW00094789","1992-11-21","0.00",,"56","36"
"USW00094789","1992-11-22","0.42",,"57","53"
"USW00094789","1992-11-23","1.14",,"71","54"
"USW00094789","1992-11-24","0.05",,"54","48"
"USW00094789","1992-11-25","0.10",,"55","47"
"USW00094789","1992-11-26","1.29",,"57","52"
"USW00094789","1992-11-27","0.00",,"57","44"
"USW00094789","1992-11-28","0.00",,"53","40"
"USW00094789","1992-11-29","0.00",,"48","41"
"USW00094789","1992-11-30","0.00",,"47","37"
"USW00094789","1992-12-01","0.00",,"50","40"
"USW00094789","1992-12-02","0.15",,"50","35"
"USW00094789","1992-12-03","0.00",,"47","37"
"USW00094789","1992-12-04","0.00",,"41","34"
"USW00094789","1992-12-05","0.21",,"40","30"
"USW00094789","1992-12-06","0.00",,"38","28"
"USW00094789","1992-12-07","0.00",,"43","35"
"USW00094789","1992-12-08","0.00",,"41","28"
"USW00094789","1992-12-09","0.00",,"34","21"
"USW00094789","1992-12-10","0.45",,"44","23"
"USW00094789","1992-12-11","2.55",,"49","41"
"USW00094789","1992-12-12","0.20",,"42","33"
"USW00094789","1992-12-13","0.05",,"43","34"
"USW00094789","1992-12-14","0.00",,"40","30"
"USW00094789","1992-12-15","0.00",,"41","27"
"USW00094789","1992-12-16","0.00",,"46","34"
"USW00094789","1992-12-17","0.69",,"53","43"
"USW00094789","1992-12-18","0.00",,"47","33"
"USW00094789","1992-12-19","0.00",,"48","30"
"USW00094789","1992-12-20","0.14",,"48","36"
"USW00094789","1992-12-21","0.00",,"37","29"
"USW00094789","1992-12-22","0.00",,"49","32"
"USW00094789","1992-12-23","0.00",,"46","31"
"USW00094789","1992-12-24","0.00",,"40","19"
"USW00094789","1992-12-25","0.00",,"39","19"
"USW00094789","1992-12-26","0.00",,"36","23"
"USW00094789","1992-12-27","0.00",,"34","19"
"USW00094789","1992-12-28","0.03",,"46","30"
"USW00094789","1992-12-29","0.18",,"50","38"
"USW00094789","1992-12-30","0.26",,"50","44"
"USW00094789","1992-12-31","0.02",,"56","44"
"USW00094789","1993-01-01","0.00",,"56","26"
"USW00094789","1993-01-02","0.00",,"38","26"
"USW00094789","1993-01-03","0.11",,"43","24"
"USW00094789","1993-01-04","0.01",,"55","40"
"USW00094789","1993-01-05","0.64",,"62","41"
"USW00094789","1993-01-06","0.00",,"45","35"
"USW00094789","1993-01-07","0.00",,"45","35"
"USW00094789","1993-01-08","0.00",,"43","38"
"USW00094789","1993-01-09","0.00",,"38","27"
"USW00094789","1993-01-10","0.06",,"29","23"
"USW00094789","1993-01-11","0.00",,"34","24"
"USW00094789","1993-01-12","0.24",,"40","34"
"USW00094789","1993-01-13","0.46",,"42","36"
"USW00094789","1993-01-14","0.02",,"38","30"
"USW00094789","1993-01-15","0.01",,"39","31"
"USW00094789","1993-01-16","0.00",,"39","29"
"USW00094789","1993-01-17","0.00",,"42","31"
"USW00094789","1993-01-18","0.00",,"40","26"
"USW00094789","1993-01-19","0.00",,"37","23"
"USW00094789","1993-01-20","0.00",,"45","29"
"USW00094789","1993-01-21","0.12",,"43","25"
"USW00094789","1993-01-22","0.30",,"52","42"
"USW00094789","1993-01-23","0.00",,"49","36"
"USW00094789","1993-01-24","0.03",,"51","36"
"USW00094789","1993-01-25","0.00",,"43","32"
"USW00094789","1993-01-26","0.00",,"35","26"
"USW00094789","1993-01-27","0.00",,"45","31"
"USW00094789","1993-01-28","0.00",,"40","29"
"USW00094789","1993-01-29","0.00",,"45","23"
"USW00094789","1993-01-30","0.00",,"38","23"
"USW00094789","1993-01-31","0.00",,"47","31"
"USW00094789","1993-02-01","0.00",,"42","8"
"USW00094789","1993-02-02","0.00",,"27","8"
"USW00094789","1993-02-03","0.00",,"50","24"
"USW00094789","1993-02-04","0.00",,"42","32"
"USW00094789","1993-02-05","0.00",,"54","28"
"USW00094789","1993-02-06","0.12",,"44","10"
"USW00094789","1993-02-07","0.00",,"34","7"
"USW00094789","1993-02-08","0.00",,"44","29"
"USW00094789","1993-02-09","0.00",,"34","20"
"USW00094789","1993-02-10","0.00",,"48","30"
"USW00094789","1993-02-11","0.00",,"44","32"
"USW00094789","1993-02-12","0.81",,"36","29"
"USW00094789","1993-02-13","0.29",,"38","32"
"USW00094789","1993-02-14","0.00",,"40","29"
"USW00094789","1993-02-15","0.00",,"40","26"
"USW00094789","1993-02-16","0.57",,"46","33"
"USW00094789","1993-02-17","0.00",,"44","30"
"USW00094789","1993-02-18","0.00",,"35","20"
"USW00094789","1993-02-19","0.00",,"27","13"
"USW00094789","1993-02-20","0.00",,"33","18"
"USW00094789","1993-02-21","0.38",,"35","22"
"USW00094789","1993-02-22","0.03",,"40","33"
"USW00094789","1993-02-23","0.00",,"37","26"
"USW00094789","1993-02-24","0.00",,"28","19"
"USW00094789","1993-02-25","0.00",,"29","16"
"USW00094789","1993-02-26","0.00",,"28","20"
"USW00094789","1993-02-27","0.00",,"34","21"
"USW00094789","1993-02-28","0.00",,"36","21"
"USW00094789","1993-03-01","0.00",,"42","23"
"USW00094789","1993-03-02","0.00",,"51","28"
"USW00094789","1993-03-03","0.00",,"47","34"
"USW00094789","1993-03-04","1.07",,"40","35"
"USW00094789","1993-03-05","0.17",,"38","30"
"USW00094789","1993-03-06","0.00",,"42","29"
"USW00094789","1993-03-07","0.00",,"49","34"
"USW00094789","1993-03-08","0.00",,"48","35"
"USW00094789","1993-03-09","0.00",,"51","38"
"USW00094789","1993-03-10","0.10",,"40","33"
"USW00094789","1993-03-11","0.00",,"43","31"
"USW00094789","1993-03-12","0.00",,"41","29"
"USW00094789","1993-03-13","2.38",,"44","29"
"USW00094789","1993-03-14","0.01",,"40","19"
"USW00094789","1993-03-15","0.00",,"29","15"
"USW00094789","1993-03-16","0.00",,"41","25"
"USW00094789","1993-03-17","0.71",,"44","29"
"USW00094789","1993-03-18","0.00",,"29","13"
"USW00094789","1993-03-19","0.00",,"34","16"
"USW00094789","1993-03-20","0.00",,"36","25"
"USW00094789","1993-03-21","0.16",,"44","33"
"USW00094789","1993-03-22","0.00",,"52","34"
"USW00094789","1993-03-23","0.33",,"44","30"
"USW00094789","1993-03-24","1.08",,"41","38"
"USW00094789","1993-03-25","0.00",,"51","37"
"USW00094789","1993-03-26","0.00",,"63","44"
"USW00094789","1993-03-27","0.08",,"58","40"
"USW00094789","1993-03-28","0.65",,"64","48"
"USW00094789","1993-03-29","0.07",,"56","48"
"USW00094789","1993-03-30","0.02",,"53","46"
"USW00094789","1993-03-31","0.00",,"62","46"
"USW00094789","1993-04-01","1.62",,"48","39"
"USW00094789","1993-04-02","0.02",,"40","37"
"USW00094789","1993-04-03","0.02",,"47","38"
"USW00094789","1993-04-04","0.00",,"46","36"
"USW00094789","1993-04-05","0.00",,"51","37"
"USW00094789","1993-04-06","0.00",,"52","38"
"USW00094789","1993-04-07","0.00",,"59","38"
"USW00094789","1993-04-08","0.00",,"61","39"
"USW00094789","1993-04-09","0.00",,"57","45"
"USW00094789","1993-04-10","0.11",,"58","47"
"USW00094789","1993-04-11","0.09",,"66","47"
"USW00094789","1993-04-12","0.00",,"58","43"
"USW00094789","1993-04-13","0.00",,"62","41"
"USW00094789","1993-04-14","0.01",,"58","44"
"USW00094789","1993-04-15","0.00",,"52","46"
"USW00094789","1993-04-16","0.53",,"57","50"
"USW00094789","1993-04-17","0.00",,"64","48"
"USW00094789","1993-04-18","0.00",,"60","43"
"USW00094789","1993-04-19","0.00",,"60","45"
"USW00094789","1993-04-20","0.00",,"58","48"
"USW00094789","1993-04-21","0.02",,"61","49"
"USW00094789","1993-04-22","0.31",,"55","43"
"USW00094789","1993-04-23","0.00",,"58","39"
"USW00094789","1993-04-24","0.00",,"66","49"
"USW00094789","1993-04-25","0.00",,"59","49"
"USW00094789","1993-04-26","0.33",,"61","44"
"USW00094789","1993-04-27","0.00",,"60","41"
"USW00094789","1993-04-28","0.00",,"62","39"
"USW00094789","1993-04-29","0.00",,"68","43"
"USW00094789","1993-04-30","0.00",,"71","47"
"USW00094789","1993-05-01","0.00",,"66","52"
"USW00094789","1993-05-02","0.00",,"73","50"
"USW00094789","1993-05-03","0.00",,"63","49"
"USW00094789","1993-05-04","0.00",,"69","53"
"USW00094789","1993-05-05","0.17",,"62","53"
"USW00094789","1993-05-06","0.00",,"80","56"
"USW00094789","1993-05-07","0.00",,"76","58"
"USW00094789","1993-05-08","0.00",,"63","52"
"USW00094789","1993-05-09","0.00",,"79","52"
"USW00094789","1993-05-10","0.00",,"76","53"
"USW00094789","1993-05-11","0.00",,"85","52"
"USW00094789","1993-05-12","0.00",,"83","66"
"USW00094789","1993-05-13","0.06",,"67","55"
"USW00094789","1993-05-14","0.00",,"64","51"
"USW00094789","1993-05-15","0.00",,"66","53"
"USW00094789","1993-05-16","0.11",,"83","57"
"USW00094789","1993-05-17","0.00",,"67","54"
"USW00094789","1993-05-18","0.06",,"63","52"
"USW00094789","1993-05-19","0.08",,"56","52"
"USW00094789","1993-05-20","0.03",,"60","52"
"USW00094789","1993-05-21","0.00",,"71","48"
"USW00094789","1993-05-22","0.00",,"73","50"
"USW00094789","1993-05-23","0.00",,"73","52"
"USW00094789","1993-05-24","0.00",,"69","60"
"USW00094789","1993-05-25","0.00",,"84","61"
"USW00094789","1993-05-26","0.00",,"77","63"
"USW00094789","1993-05-27","0.00",,"77","58"
"USW00094789","1993-05-28","0.00",,"75","59"
"USW00094789","1993-05-29","0.00",,"73","59"
"USW00094789","1993-05-30","0.00",,"78","54"
"USW00094789","1993-05-31","1.37",,"67","52"
"USW00094789","1993-06-01","0.13",,"73","59"
"USW00094789","1993-06-02","0.00",,"67","54"
"USW00094789","1993-06-03","0.00",,"71","58"
"USW00094789","1993-06-04","0.02",,"72","57"
"USW00094789","1993-06-05","0.17",,"63","54"
"USW00094789","1993-06-06","0.00",,"71","56"
"USW00094789","1993-06-07","0.00",,"80","56"
"USW00094789","1993-06-08","0.00",,"75","60"
"USW00094789","1993-06-09","0.20",,"79","62"
"USW00094789","1993-06-10","0.00",,"89","65"
"USW00094789","1993-06-11","0.00",,"86","67"
"USW00094789","1993-06-12","0.00",,"73","61"
"USW00094789","1993-06-13","0.00",,"72","57"
"USW00094789","1993-06-14","0.00",,"75","60"
"USW00094789","1993-06-15","0.00",,"75","62"
"USW00094789","1993-06-16","0.00",,"85","65"
"USW00094789","1993-06-17","0.00",,"79","61"
"USW00094789","1993-06-18","0.00",,"78","64"
"USW00094789","1993-06-19","0.00",,"95","69"
"USW00094789","1993-06-20","0.33",,"78","68"
"USW00094789","1993-06-21","0.17",,"80","67"
"USW00094789","1993-06-22","0.00",,"89","69"
"USW00094789","1993-06-23","0.00",,"83","63"
"USW00094789","1993-06-24","0.00",,"80","64"
"USW00094789","1993-06-25","0.00",,"77","63"
"USW00094789","1993-06-26","0.00",,"78","64"
"USW00094789","1993-06-27","0.13",,"77","67"
"USW00094789","1993-06-28","0.00",,"83","67"
"USW00094789","1993-06-29","0.00",,"84","70"
"USW00094789","1993-06-30","0.00",,"84","70"
"USW00094789","1993-07-01","0.00",,"83","66"
"USW00094789","1993-07-02","0.85",,"71","64"
"USW00094789","1993-07-03","0.61",,"85","65"
"USW00094789","1993-07-04","0.00",,"96","71"
"USW00094789","1993-07-05","0.00",,"89","71"
"USW00094789","1993-07-06","0.00",,"81","71"
"USW00094789","1993-07-07","0.00",,"88","73"
"USW00094789","1993-07-08","0.00",,"94","77"
"USW00094789","1993-07-09","0.00",,"101","77"
"USW00094789","1993-07-10","0.00",,"100","80"
"USW00094789","1993-07-11","0.00",,"91","76"
"USW00094789","1993-07-12","0.00",,"94","77"
"USW00094789","1993-07-13","0.00",,"89","75"
"USW00094789","1993-07-14","0.05",,"85","71"
"USW00094789","1993-07-15","0.00",,"90","74"
"USW00094789","1993-07-16","0.00",,"88","68"
"USW00094789","1993-07-17","0.00",,"87","67"
"USW00094789","1993-07-18","0.00",,"82","68"
"USW00094789","1993-07-19","0.33",,"75","65"
"USW00094789","1993-07-20","0.00",,"91","66"
"USW00094789","1993-07-21","0.00",,"87","72"
"USW00094789","1993-07-22","0.00",,"85","69"
"USW00094789","1993-07-23","0.00",,"87","70"
"USW00094789","1993-07-24","0.00",,"81","66"
"USW00094789","1993-07-25","0.00",,"86","68"
"USW00094789","1993-07-26","0.00",,"76","65"
"USW00094789","1993-07-27","0.33",,"81","68"
"USW00094789","1993-07-28","0.00",,"89","73"
"USW00094789","1993-07-29","0.22",,"88","72"
"USW00094789","1993-07-30","0.00",,"86","73"
"USW00094789","1993-07-31","0.00",,"84","70"
"USW00094789","1993-08-01","0.00",,"84","68"
"USW00094789","1993-08-02","0.00",,"85","71"
"USW00094789","1993-08-03","0.00",,"88","75"
"USW00094789","1993-08-04","0.00",,"91","73"
"USW00094789","1993-08-05","0.00",,"84","68"
"USW00094789","1993-08-06","0.59",,"77","63"
"USW00094789","1993-08-07","0.06",,"73","63"
"USW00094789","1993-08-08","0.05",,"78","64"
"USW00094789","1993-08-09","0.00",,"78","68"
"USW00094789","1993-08-10","0.00",,"78","63"
"USW00094789","1993-08-11","0.00",,"79","62"
"USW00094789","1993-08-12","0.00",,"77","67"
"USW00094789","1993-08-13","0.19",,"79","65"
"USW00094789","1993-08-14","0.00",,"82","71"
"USW00094789","1993-08-15","0.00",,"85","70"
"USW00094789","1993-08-16","0.38",,"80","70"
"USW00094789","1993-08-17","0.78",,"77","68"
"USW00094789","1993-08-18","0.00",,"79","68"
"USW00094789","1993-08-19","0.00",,"80","65"
"USW00094789","1993-08-20","0.08",,"80","69"
"USW00094789","1993-08-21","0.00",,"82","66"
"USW00094789","1993-08-22","0.00",,"78","60"
"USW00094789","1993-08-23","0.00",,"79","67"
"USW00094789","1993-08-24","0.00",,"80","69"
"USW00094789","1993-08-25","0.03",,"87","71"
"USW00094789","1993-08-26","0.00",,"90","74"
"USW00094789","1993-08-27","0.00",,"88","73"
"USW00094789","1993-08-28","0.01",,"87","74"
"USW00094789","1993-08-29","0.00",,"85","70"
"USW00094789","1993-08-30","0.00",,"82","71"
"USW00094789","1993-08-31","0.00",,"81","72"
"USW00094789","1993-09-01","0.00",,"90","73"
"USW00094789","1993-09-02","0.02",,"76","70"
"USW00094789","1993-09-03","0.00",,"93","76"
"USW00094789","1993-09-04","0.05",,"79","69"
"USW00094789","1993-09-05","0.00",,"84","66"
"USW00094789","1993-09-06","0.00",,"82","65"
"USW00094789","1993-09-07","0.42",,"80","67"
"USW00094789","1993-09-08","0.01",,"72","65"
"USW00094789","1993-09-09","0.35",,"78","67"
"USW00094789","1993-09-10","0.19",,"80","63"
"USW00094789","1993-09-11","0.00",,"71","57"
"USW00094789","1993-09-12","0.00",,"72","52"
"USW00094789","1993-09-13","0.00",,"78","65"
"USW00094789","1993-09-14","0.00",,"78","66"
"USW00094789","1993-09-15","0.00",,"81","68"
"USW00094789","1993-09-16","0.27",,"72","59"
"USW00094789","1993-09-17","0.76",,"64","59"
"USW00094789","1993-09-18","0.44",,"66","62"
"USW00094789","1993-09-19","0.00",,"74","55"
"USW00094789","1993-09-20","0.00",,"64","48"
"USW00094789","1993-09-21","0.18",,"65","53"
"USW00094789","1993-09-22","0.00",,"65","58"
"USW00094789","1993-09-23","0.20",,"70","60"
"USW00094789","1993-09-24","0.00",,"72","56"
"USW00094789","1993-09-25","0.19",,"71","51"
"USW00094789","1993-09-26","0.64",,"75","57"
"USW00094789","1993-09-27","1.63",,"74","61"
"USW00094789","1993-09-28","0.00",,"66","55"
"USW00094789","1993-09-29","0.00",,"66","55"
"USW00094789","1993-09-30","0.20",,"59","48"
"USW00094789","1993-10-01","0.00",,"60","43"
"USW00094789","1993-10-02","0.06",,"69","55"
"USW00094789","1993-10-03","0.18",,"66","55"
"USW00094789","1993-10-04","0.00",,"71","54"
"USW00094789","1993-10-05","0.00",,"64","50"
"USW00094789","1993-10-06","0.00",,"62","42"
"USW00094789","1993-10-07","0.00",,"69","55"
"USW00094789","1993-10-08","0.00",,"68","59"
"USW00094789","1993-10-09","0.00",,"72","56"
"USW00094789","1993-10-10","0.00",,"57","43"
"USW00094789","1993-10-11","0.00",,"52","39"
"USW00094789","1993-10-12","0.89",,"57","49"
"USW00094789","1993-10-13","0.00",,"58","43"
"USW00094789","1993-10-14","0.01",,"55","37"
"USW00094789","1993-10-15","0.00",,"64","49"
"USW00094789","1993-10-16","0.00",,"65","47"
"USW00094789","1993-10-17","0.01",,"63","54"
"USW00094789","1993-10-18","0.00",,"72","53"
"USW00094789","1993-10-19","0.12",,"60","47"
"USW00094789","1993-10-20","0.55",,"57","53"
"USW00094789","1993-10-21","0.71",,"65","56"
"USW00094789","1993-10-22","0.00",,"62","50"
"USW00094789","1993-10-23","0.00",,"60","46"
"USW00094789","1993-10-24","0.00",,"63","41"
"USW00094789","1993-10-25","0.00",,"73","50"
"USW00094789","1993-10-26","0.00",,"58","52"
"USW00094789","1993-10-27","0.14",,"63","50"
"USW00094789","1993-10-28","0.00",,"59","49"
"USW00094789","1993-10-29","0.00",,"62","44"
"USW00094789","1993-10-30","0.68",,"55","47"
"USW00094789","1993-10-31","0.37",,"56","42"
"USW00094789","1993-11-01","0.00",,"49","40"
"USW00094789","1993-11-02","0.00",,"53","36"
"USW00094789","1993-11-03","0.00",,"50","38"
"USW00094789","1993-11-04","0.00",,"54","42"
"USW00094789","1993-11-05","0.40",,"58","50"
"USW00094789","1993-11-06","0.00",,"58","44"
"USW00094789","1993-11-07","0.00",,"47","37"
"USW00094789","1993-11-08","0.00",,"49","30"
"USW00094789","1993-11-09","0.00",,"53","33"
"USW00094789","1993-11-10","0.00",,"56","34"
"USW00094789","1993-11-11","0.00",,"56","34"
"USW00094789","1993-11-12","0.00",,"63","43"
"USW00094789","1993-11-13","0.02",,"57","36"
"USW00094789","1993-11-14","0.00",,"63","51"
"USW00094789","1993-11-15","0.00",,"77","56"
"USW00094789","1993-11-16","0.00",,"58","48"
"USW00094789","1993-11-17","0.09",,"62","41"
"USW00094789","1993-11-18","0.00",,"58","41"
"USW00094789","1993-11-19","0.01",,"57","39"
"USW00094789","1993-11-20","0.00",,"53","36"
"USW00094789","1993-11-21","0.00",,"48","34"
"USW00094789","1993-11-22","0.00",,"55","40"
"USW00094789","1993-11-23","0.00",,"59","37"
"USW00094789","1993-11-24","0.00",,"56","41"
"USW00094789","1993-11-25","0.00",,"44","26"
"USW00094789","1993-11-26","0.00",,"43","24"
"USW00094789","1993-11-27","0.00",,"56","34"
"USW00094789","1993-11-28","0.36",,"60","45"
"USW00094789","1993-11-29","0.00",,"47","38"
"USW00094789","1993-11-30","0.00",,"47","35"
"USW00094789","1993-12-01","0.00",,"45","29"
"USW00094789","1993-12-02","0.00",,"49","40"
"USW00094789","1993-12-03","0.00",,"58","44"
"USW00094789","1993-12-04","0.77",,"53","39"
"USW00094789","1993-12-05","0.97",,"56","43"
"USW00094789","1993-12-06","0.00",,"47","36"
"USW00094789","1993-12-07","0.00",,"52","41"
"USW00094789","1993-12-08","0.00",,"52","36"
"USW00094789","1993-12-09","0.00",,"49","31"
"USW00094789","1993-12-10","0.28",,"52","42"
"USW00094789","1993-12-11","0.52",,"50","23"
"USW00094789","1993-12-12","0.00",,"37","23"
"USW00094789","1993-12-13","0.00",,"46","30"
"USW00094789","1993-12-14","0.00",,"50","38"
"USW00094789","1993-12-15","0.05",,"50","42"
"USW00094789","1993-12-16","0.01",,"45","34"
"USW00094789","1993-12-17","0.00",,"42","28"
"USW00094789","1993-12-18","0.05",,"44","33"
"USW00094789","1993-12-19","0.14",,"44","38"
"USW00094789","1993-12-20","0.04",,"44","34"
"USW00094789","1993-12-21","0.74",,"54","37"
"USW00094789","1993-12-22","0.00",,"40","35"
"USW00094789","1993-12-23","0.00",,"39","27"
"USW00094789","1993-12-24","0.00",,"36","20"
"USW00094789","1993-12-25","0.00",,"35","27"
"USW00094789","1993-12-26","0.02",,"33","17"
"USW00094789","1993-12-27","0.00",,"20","12"
"USW00094789","1993-12-28","0.00",,"26","19"
"USW00094789","1993-12-29","0.18",,"28","16"
"USW00094789","1993-12-30","0.01",,"27","21"
"USW00094789","1993-12-31","0.00",,"31","19"
"USW00094789","1994-01-01","0.02",,"42","25"
"USW00094789","1994-01-02","0.03",,"51","33"
"USW00094789","1994-01-03","0.22",,"35","30"
"USW00094789","1994-01-04","0.35",,"43","24"
"USW00094789","1994-01-05","0.00",,"34","22"
"USW00094789","1994-01-06","0.01",,"26","18"
"USW00094789","1994-01-07","0.47",,"32","23"
"USW00094789","1994-01-08","0.27",,"32","17"
"USW00094789","1994-01-09","0.00",,"26","15"
"USW00094789","1994-01-10","0.00",,"26","16"
"USW00094789","1994-01-11","0.00",,"36","17"
"USW00094789","1994-01-12","0.45",,"34","30"
"USW00094789","1994-01-13","0.00",,"39","32"
"USW00094789","1994-01-14","0.00",,"36","22"
"USW00094789","1994-01-15","0.00",,"22","8"
"USW00094789","1994-01-16","0.00",,"16","4"
"USW00094789","1994-01-17","1.18",,"45","14"
"USW00094789","1994-01-18","0.26",,"37","6"
"USW00094789","1994-01-19","0.00",,"10","0"
"USW00094789","1994-01-20","0.00",,"15","3"
"USW00094789","1994-01-21","0.00",,"23","6"
"USW00094789","1994-01-22","0.00",,"33","17"
"USW00094789","1994-01-23","0.00",,"33","20"
"USW00094789","1994-01-24","0.00",,"47","31"
"USW00094789","1994-01-25","0.00",,"38","33"
"USW00094789","1994-01-26","0.28",,"33","9"
"USW00094789","1994-01-27","0.07",,"34","2"
"USW00094789","1994-01-28","1.31",,"51","34"
"USW00094789","1994-01-29","0.00",,"43","34"
"USW00094789","1994-01-30","0.00",,"36","26"
"USW00094789","1994-01-31","0.00",,"33","20"
"USW00094789","1994-02-01","0.02",,"27","19"
"USW00094789","1994-02-02","0.00",,"29","17"
"USW00094789","1994-02-03","0.00",,"38","18"
"USW00094789","1994-02-04","0.00",,"36","22"
"USW00094789","1994-02-05","0.00",,"39","26"
"USW00094789","1994-02-06","0.00",,"43","28"
"USW00094789","1994-02-07","0.00",,"47","25"
"USW00094789","1994-02-08","0.57",,"25","16"
"USW00094789","1994-02-09","0.51",,"20","16"
"USW00094789","1994-02-10","0.00",,"18","9"
"USW00094789","1994-02-11","1.00",,"27","16"
"USW00094789","1994-02-12","0.00",,"32","24"
"USW00094789","1994-02-13","0.01",,"40","28"
"USW00094789","1994-02-14","0.00",,"32","20"
"USW00094789","1994-02-15","0.00",,"40","13"
"USW00094789","1994-02-16","0.00",,"39","25"
"USW00094789","1994-02-17","0.00",,"37","16"
"USW00094789","1994-02-18","0.00",,"48","27"
"USW00094789","1994-02-19","0.00",,"44","23"
"USW00094789","1994-02-20","0.00",,"47","34"
"USW00094789","1994-02-21","0.19",,"49","38"
"USW00094789","1994-02-22","0.00",,"49","35"
"USW00094789","1994-02-23","0.33",,"35","27"
"USW00094789","1994-02-24","0.43",,"42","30"
"USW00094789","1994-02-25","0.00",,"36","27"
"USW00094789","1994-02-26","0.05",,"33","17"
"USW00094789","1994-02-27","0.00",,"29","13"
"USW00094789","1994-02-28","0.00",,"34","16"
"USW00094789","1994-03-01","0.00",,"32","21"
"USW00094789","1994-03-02","0.46",,"32","24"
"USW00094789","1994-03-03","0.42",,"36","30"
"USW00094789","1994-03-04","0.00",,"46","33"
"USW00094789","1994-03-05","0.00",,"49","33"
"USW00094789","1994-03-06","0.00",,"40","29"
"USW00094789","1994-03-07","0.00",,"51","34"
"USW00094789","1994-03-08","0.13",,"47","39"
"USW00094789","1994-03-09","0.37",,"39","31"
"USW00094789","1994-03-10","0.94",,"46","33"
"USW00094789","1994-03-11","0.00",,"47","33"
"USW00094789","1994-03-12","0.00",,"42","27"
"USW00094789","1994-03-13","0.00",,"44","31"
"USW00094789","1994-03-14","0.00",,"52","36"
"USW00094789","1994-03-15","0.11",,"49","37"
"USW00094789","1994-03-16","0.00",,"46","25"
"USW00094789","1994-03-17","0.02",,"39","22"
"USW00094789","1994-03-18","0.20",,"32","27"
"USW00094789","1994-03-19","0.00",,"45","29"
"USW00094789","1994-03-20","0.00",,"50","34"
"USW00094789","1994-03-21","0.63",,"44","32"
"USW00094789","1994-03-22","0.18",,"57","42"
"USW00094789","1994-03-23","0.00",,"69","40"
"USW00094789","1994-03-24","0.00",,"64","41"
"USW00094789","1994-03-25","0.02",,"53","36"
"USW00094789","1994-03-26","0.00",,"52","35"
"USW00094789","1994-03-27","0.43",,"50","39"
"USW00094789","1994-03-28","0.66",,"54","45"
"USW00094789","1994-03-29","0.50",,"45","38"
"USW00094789","1994-03-30","0.00",,"52","37"
"USW00094789","1994-03-31","0.00",,"51","35"
"USW00094789","1994-04-01","0.01",,"62","44"
"USW00094789","1994-04-02","0.00",,"50","39"
"USW00094789","1994-04-03","0.01",,"52","39"
"USW00094789","1994-04-04","0.00",,"58","40"
"USW00094789","1994-04-05","0.00",,"52","40"
"USW00094789","1994-04-06","0.16",,"54","43"
"USW00094789","1994-04-07","0.35",,"57","39"
"USW00094789","1994-04-08","0.00",,"55","36"
"USW00094789","1994-04-09","0.00",,"50","39"
"USW00094789","1994-04-10","0.26",,"62","47"
"USW00094789","1994-04-11","0.00",,"66","46"
"USW00094789","1994-04-12","0.32",,"50","44"
"USW00094789","1994-04-13","0.58",,"58","45"
"USW00094789","1994-04-14","0.00",,"68","48"
"USW00094789","1994-04-15","0.00",,"68","47"
"USW00094789","1994-04-16","0.31",,"65","52"
"USW00094789","1994-04-17","0.00",,"62","46"
"USW00094789","1994-04-18","0.00",,"68","47"
"USW00094789","1994-04-19","0.15",,"73","50"
"USW00094789","1994-04-20","0.00",,"64","51"
"USW00094789","1994-04-21","0.00",,"59","46"
"USW00094789","1994-04-22","0.00",,"61","43"
"USW00094789","1994-04-23","0.00",,"57","41"
"USW00094789","1994-04-24","0.00",,"75","46"
"USW00094789","1994-04-25","0.00",,"68","48"
"USW00094789","1994-04-26","0.00",,"61","47"
"USW00094789","1994-04-27","0.06",,"70","49"
"USW00094789","1994-04-28","0.00",,"72","51"
"USW00094789","1994-04-29","0.02",,"56","49"
"USW00094789","1994-04-30","0.00",,"73","53"
"USW00094789","1994-05-01","0.10",,"73","51"
"USW00094789","1994-05-02","0.00",,"64","46"
"USW00094789","1994-05-03","0.00",,"60","49"
"USW00094789","1994-05-04","0.07",,"61","50"
